id;text;rating;source;url;id
777;"Чебуреки вкусные, еда обычная для Бурятии ) с позами в последний раз подкачали (
 Зато вип комната есть с диваны и креслами. Но только для водителей, они в фаворе видимо.
 Меня пустили, пообещал водителем стать )
 Девочки на кассе молодцы";3;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
778;"Вкусно))) 
Персонал вежливые, чебуреки отменные)";5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
779;"Еда вкусная. Брал чебуреки, позы, пельмени. На позы ожидание 20 минут.
Столы на 4 и на 8 человек.";5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
780;Отличные чебуреки и пироги вкусные! Рекомендую!;5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
781;Прекрасная кухня, радушные сотрудники , всегда с удовольствием заезжаю;5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
782;Вкусно, но порции маленькие. Официанты приносят еду как попало, можно скушать второе, а потом пренесут хлеб. Если это исправить и добавить порции, а не размазывать пюре по тарелке и три кусочка гуляша, то кафе будет супер!;4;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
783;"Как дома! Солянка на 8/10, сосиска в тесте 10/10, позы на 10/10 да ещё и минут за 15 принесли. Вообще супер 

Внутри приятно, не грязно

И ценник норм!)";5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
784;Самые вкусные позы за всю поездку на Байкал!!! Да и вообще все, что заказали было вкусно!!! Принесли быстро, для придорожного кафе твёрдая 5!!!;5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
785;Вкусно по-омашнему, супы большие порции. Чистенько. Долго не ждали, сказали 20 минут, принесли супы минут через 7, буузы через 15;5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
786;Отличное кафе, вкусно  , быстро , меню на любой вкус , позы и чебуреки отменные , рекомендуем.;5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
787;"Довольно вкусно и по домашнему.  По меню практически все было в наличии. 
Есть как местная кухня, так и русская. Много мест для рассадки. Парковка также большая.";5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
788;Бузы очень вкусные. Рекомендую;5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
789;Очень вкусные чебуреки и лагман;5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
790;"Брали пельмени - не понравилось. Тесто не вкусное, начинка тоже. 
Бульон - одна вода с укропом. Порция маленькая. Пельмени там брать не рекомендую.";3;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
791;Еда хорошая, мясо правда жесткое. Салаты с обилием майонеза, что не очень. Туалет есть внутри, так и снаружи.;4;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
792;Вполне нормальное местечко.  Вкусно, быстро, чисто. Мне понравилось. Рекомендую.;5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
793;В Баяндае был во всех кафе, это самое лучшее;5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
794;Очень вкусная еда! Девочки приветдивые! Рекомендую!;5;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
795;Вкусно покушал, взял блюдо из детства суп с пельменями, огонь);4;год назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
796;Заказывала еду на дом,  очень вкусно и сытно))  больше 1000 бесплатная доставка в селе;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
797;Говядина жёсткая, свежих поз нет. Кафе чистое, персонал вежливый.;3;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
798;самое лучшее кафе в баяндае;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
799;Пожалуй, лучшее кафе по пути на Байкал! ))) Всё очень вкусно, с заботой и теплом, как дома! Пирожки и позы просто огонь! Лагман самый вкусный из всех, что я пробовала! Персонал приветливый, быстрый, обходительный! Цены радуют! Однозначно, стоит посетить!;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
800;Вкусная еда, много выпечки, время ожидания приемлимое. Если спешите, то примут заказ по телефону. Есть меню на сайте. Всем очень советую посетить это место. Приятного аппетита.;4;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
801;"Заезжали поесть поз!! Позы были вполне на уровне!!
Спасибо большое!!";5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
802;Вкусно. Чисто. Маленький выбор. Большая и долгая очередь.;3;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
803;"Очень вкусно здесь, позы, чебуреки, пирожки, цуйван - всё  настоящая бурятская кухня
Работают и летом, и зимой
Парковка большая";5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
804;Очень вкусно готовят. Чебуреки и позы - самый ТОП)));5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
805;Обслуживание на высоте, вежливый персонал позы вкусные;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
806;Самые вкусные чебуреки в баяндае здесь!;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
807;Дважды заезжали в это кафе, оба раза всё понравилось. Быстрое обслуживание, вкусная еда, вежливый персонал. Если поеду ещё раз мимо - зайду опять.;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
808;Заказали солянку. Очень пожалели. Невкусно. Шулэн и выпечка норм;3;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
809;Лучшее кафе  в Баяндаее! Постоянно бываю здесь по работе, обедаем всегда здесь ( в том числе и мои -коллеги) - позы и чебуреки всегда только свежеприготовленные, здесь их никогда не разогревают!;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
810;В этом кафе всегда берём пирожки. Очень рекомендую. Еда вкусная,  качественная. Готовят быстро. Здесь же можно купить домашнее молоко. Чисто,  уютно.;4;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
811;Готовят очень вкусно;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
812;Начали экономить. Вместо мяса - обрезь. Видимо, лето и высокий трафик сказываются. Будет жаль, если не исправитесь.;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
813;Вежливый персонал, отличный лагман с остринкой и свежайший чебурек. Время ожидания заказа минут 10-15;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
814;"Всегда очень вкусно
При поездке на Байкал всегда останавливаемся здесь, качество не падает
Есть небольшой минус соусы стоят не на все столах";5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
815;Место хорошее, вкусно готовят и не долго, позы вкусные чебуреки вкусные и большие, чисто обслуживание нормальное и быстрое;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
816;Всегда вкусные позы и выпечка! Приветливая хозяйка! А ещё сметану можно здесь купить! Удобная парковка, есть детский стульчик.;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
817;Классное кафе! Всегда там обедаем, когда едем на Байкал! Спасибо, Вам, вкусно!;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
818;Все вкусно, 1 из бууз была порвана, поэтому;4;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
819;Очень хорошее кафе в Баяндае, заезжаем сюда по дороге на Байкал и обратно. Чисто, быстро обслуживают, вкусно готовят(мы брали чебуреки(100р),позы (60р),пельмени,чай,компот.Еще там продаётся домашняя сметана и творогНам понравилось в этом кафе.;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
820;Когда еду на Ольхон, всегда заезжаю покушать в это кафе. Готовят очень вкусно, всегда все свежее, персонал приветлив, обслуживают быстро. Для придорожного кафе, чисто, вкусно и недорого. Хорошее заведение!;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
821;Очень долгое обслуживание. Официанты обманывают о времени приготовления. Столы грязные;2;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
822;Домашняя кухня, очень вкусно;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
823;Вкусно кормят;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
824;Ночью перекусить можно, но позы дали холодные и давно сваренные.;4;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
825;Хорошее кафе всё очень вкусное можно заранее позвонить сделать заказ и приехать на готовенькое;4;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
826;"Солянку и плов не берите...
Персонал хороший, а вот еда так себе... Цена средние.";1;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
827;"Прилично кормят.
Чебуреки добрые.
Цуйван неплох.";4;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
828;Очень вкусные чебуреки))));5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
829;Очень вкусно и уютно! Домашняя кухня и свежая выпечка! Всегда по дороге на мрс заезжаем покушать.;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
830;Всё очень вкусно, детям все понравилось и не дорого;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
831;Отзывы конечно завышены, простое место, похоже на столовую. Но сравнить в округе не с чем, были проездом. Еда в целом вкусная, мясо и морковь в супе были не доварены;3;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
832;Вкусно и очень большие порции, чистенько и не долго.;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
833;Познакомились с местной кухней именно здесь, осталось прекрасное впечатление. По-домашнему вкусная еда (брали на компанию позы, чебуреки с сыром и супчики), чистенько и адекватные цены. Позы заказывал заранее по телефону наш гид, так что без длительного ожидания блюд обошлось.;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
834;Великолепная кухня, приемлемые цены, расположение по ходу движения, найти не составит труда. Заказал позы за 30 минут до места, приехали уже всё готово, свежее. Лагман, бухлер, всё наваристо, вкусно. Персонал приветливый, обстановка уютная, чистота и порядок. Смело могу порекомендовать!;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
835;"Всё по спартански, но еда отличная как всегда.
Каждый раз заезжаем и знакомым советую.";5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
836;При открытии было лучше.;3;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
837;Хорошее кафе , вкусно и свежо , позы в принципе как во всех этих кафешках в Баяндае , зато остальное, супы выпечка  и тп очень вкусное . В обед можно нарваться на долгое ожидание (20-30 минут ) в остальном 5 звезд;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
838;Хорошее обслуживание, вкусная еда, особенно жареные пирожки.;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
839;Вкусно как дома . только ожидание долгое;4;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
840;Очень вкусно и быстро! Приветливые хозяева. Очень чисто!;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
841;Первый раз были в этом кафе, пробовали только цуйван, очень вкусный! Порция большая! Небольшой зал, в сезон будут сложности с посадкой.;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
842; По пути на самый большой каток - Байкал, заехали покушать. Чисто, аккуратно, обслуживал приятный молодой человек. Вкусно! Я заказывала чебурек с сыром, он огромен. К сожалению, потом была изжога, масло для жарки проверку не прошло. Именно на старое масло у меня такая реакция. Борщ моим понравился.    Service:   Dine in     Meal type:   Dinner  ;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
843;Можно вкусно поесть.;3;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
844;В основном вкусно, иногда в чебуреках не хватает мяса, но это не правило. Позы тоже хорошие - в 90 % случаев. С чем связано непостоянство качества, не знаю. Несмотря на некоторые недостатки при случае обедаю именно здесь. Цены средние. Душевно, колоритная приветливая хозяйка. Рекомендую для знакомства с местной кухней и просто покушать.;4;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
845;Вкусная еда. Особенно лагман;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
846;Первый раз мы были в данном Кафе, очень понравилось, вкусная домашняя еда. По больше таких кафе, желаем процветания, ассортимент меню, чтоб был разнообразным, летом 2022 планируем еще раз сьездить на малую родину и посетмть данное кафе, чебуреки оочень вкусные, они такие большие;5;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
847;На кассе стоит хамка долгое ожидание и в итоге принесли холодный бухлёр и тухлый салат  не рекомендую ;1;2 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
848;Обедаем в этом кафе по пути на Малое море. Весьма удобно: минут за 20 до приезда звоним и заказываем позы, чебуреки. Так что к нашему приезду все уже готово, с пылу, с жару. Единственная неприятность - сплошная разделительная полоса на дороге, и чтобы повернуть налево, следует проехать вперёд и развернуться. Но качество блюд и сервиса эту неприятность компенсируют.;4;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
849;Ну супер вкусно. Оплата картой. Останавливаемся всегда только там. Все блюда супер! Всем рекомендую.;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
850;Здравствуйте  очень вкусная кухня,удобная парковка.;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
851;Первый раз тут остановить поесть. До этого всегда ели в Баяндае в другом кафе. Но оно неожиданно закрылось. Пал выбор на это из-за хороших отзывов на Яндексе) ну что сказать, отзывы не подвели. Позы вкусные, чебуреки тоже) плюс для кафе в Баяндае - наличие нормального туалета. Взяли телефончик, чтобы заранее заказывать позы и не ждать их по приезду.;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
852;Домашняя бурятская кухня!Доброжелательные хозяева!;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
853;Вкусно, просто и недорого)));5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
854;Кафе каких много,в блюдах ничего особенного,позы после окинских есть невозможно.;3;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
855;Все всегда на высшем уровне. Большая благодарность за все;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
856;Очень вкусно и быстро готовят! Позы и замечательный цуйван! ;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
857;Мне Белый месяц очень нравится всегда там останавливаяюсь, когда еду через Баяндай. Время ожидания минут 30 поз, чебуреков, но они там очень вкусные, потому что варят и жарят после заказа, а не разогревают, как делают в других придорожных кафе Баяндая. Время ожидания во время горячего сезона на Байкале, может занять около часа, но всегда жду, так как очень вкусно готовят.;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
858;Обалденное кафе. Всегда все свежее. Если позы то свеже слепленные и тут же сваренные. Любое блюдо возьми и пальчики оближешь.;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
859;Хорошие позы. Пустой зал. Скучающий продавец. Одно слово ,ковид.;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
860;Очень вкусные чебуреки) очень чисто, и очень вежливое обслуживание. Большая парковка. Чистый туалет.;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
861;"Одно из самых лучших кафе в баяндае.
Отличные позы, превосходные чебуреки и отзывчивый персонал.
Если едете мимо Баяндая, обязательно заезжайте перекусить.";5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
862;Отличный сервис;4;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
863;не понравилось;3;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
864;Отличное кафе! Всё вкусное, натуральное и свежее. Всегда здесь останавливаюсь;5;3 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
865;Наше любимое кафе по дороге на Байкал, вкусные позы и чебуреки, приветливые сотрудники ;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
866;Ну на троечку если по чесноку, мало столиков на улице для такой жары, в помещении как в бане,;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
867;Заехали поужинать! В первый раз. Заказали, позы, лапшу, блины, чебуреки. Влины с домашней сметаной. Все очень вкусное, приготовлено со свежих продуктов. Все ароматное, вкусное, ничего не пересаливают. Одну порцию лапши приготовили с овощами по нашей просьбе. В общем отменный ужин для всей семьи. Сами люди в кафе очень приятные, сервис хороший. Можно в помещение, можно на веранде! Кафе супер!;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
868;Кафешка высшая. Хоть, почему-то, не очень популярная. Чебуреки, позы на 5+. Салаты хорошие. В Баяндае это мой топ);5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
869;Хорошая кухня, приготовлено вкусно по-домашнему, рекомендую;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
870;"Все вкусно, но цены слишком ""туристические"" для придорожного кафе.";4;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
871;Неплохая кухня. Меню немного скудное. Сладких блюд почти нет, кроме блинов.;4;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
872; Очень вкусно. Давно таких огромных чебуреков не видел. Спустя несколько лет ничего не изменилось    Service:   Dine in     Meal type:   Other  ;5;3 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
873;Очень вкусно кормят, позы самые лучшие в баяндае;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
874;Вкусно, быстро, чисто!;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
875;Все вкусно  позы хороши и блины;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
876;Вкусные буузы, блинчики. И в целом очень приятное заведение для обеда в дороге.;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
877;Все было очень вкусно и недорого. Обед обошёлся в 300р.  Порции большие.;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
878;Лучшее кафе по качугскому тракту. Кухня вкуснейшая. Рекомендую настоятельно!;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
879;Всегда очень очень вкусно!;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
880;Позы просто шикарные. Но заказывать их лучше минут за 20 до приезда, чтобы их успели приготовить.;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
881;Позы лучшие, чебурек с сыром отличный. Салатик свекольный хороший, супы наваристые вкусные. Компот с черносливом хороший. Жесткая туалетная бумага;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
882;"Отличное кафе. Кухня на высоте. 
Чебуреки с сыром такие , что можно продать родину ";5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
883;Хорошая кафешка всегда здесь останавливаются кушаю;5;4 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
884;Можно неплохо перекусить в дороге. Ждать что то фантастического не стоит. Еда качественная.;4;4 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
885;Дорого, но не богато... Цены на уровне полёта в космос...;4;4 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
886;Вкусно, быстро, уютно. Чебуреки очень вкусные.;5;4 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
887;Очень вкусные чебуреки, особенно с мясом и сыром, рекомендую всем попробовать ;5;4 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
888;Солянка никакая.....чебурек с сыром и мясом, тоже так себе. Позы нормальные, три звезды,  только за то, что все готовят прямо при вас....так бы, меньше поставил.;3;4 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
889;Кафе супер! Все очень Вкусно, а позы обалденные! Чисто и уютно. Скоро даже появится зарядка для электромобилей! Молодцы!;5;4 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
890;"Хорошее кафе национальной бурятской кухни.
Буузы отличные. Персонал приветливый.
Рекомендую.
Летом 2020 строят веранду - будет возможность в июле кушать на воздухе.";5;4 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
891;Все очень вкусно, по домашнему, чувствуется работают с качественным домашним мясом. От души!;5;4 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
892;Недавно открылось видимо. Кормят вкусно. Позы вкустные. Надеюсь со временем не испортятся как ближайшие кафе, например Ника, раньше тоже вкусно было, но потом видимо разбогатели и перестали стараться.;5;4 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
893; Very tasty, pleasant service. I recommend visiting!    Service:   Dine in     Meal type:   Lunch    Food:   5     Service:   5     Atmosphere:   5     Recommended dishes:   Чебурек     Parking space:   Plenty of parking     Parking options:   Free parking lot, Free street parking  ;5;7 месяцев назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
894; Very tasty and borscht and hunter's salad and pies with cabbage are a delight!!!!!!!!!    Food:   5     Service:   5     Atmosphere:   5  ;5;9 месяцев назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
895;  Service:   Dine in     Meal type:   Other    Food:   5     Service:   4     Atmosphere:   4     Recommended dishes:   Чебурек     Parking space:   Somewhat difficult to find parking     Parking options:   Free parking lot  ;5;год назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
896;Everything is very tasty;5;год назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
897;  Food:   5  ;5;год назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
898; Clean, tasty pasties    Service:   Dine in     Meal type:   Other  ;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
899;Nice cafe.;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
900;Very tasty and inexpensive. The situation is normal;4;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
901;We had a rest with colleagues, it was very beautiful. The reviews say that it takes a long time to cook, but in our case this is not the case. The music played is popular, but at night the year 2000 of Russian pop music is turned on. The waiters work well, the price tag is not cheap, but the establishment positions itself as a restaurant. Hookah 2000 rubles;4;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
902;Very tasty poses. Fresh meat, thin dough, well done!;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
903; Nice roadside cafe, tasty food    Service:   Dine in     Meal type:   Lunch  ;4;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
904;Friendly and polite waiter, fast service, the room is spacious and bright, the food is simple and tasty. I liked everything that I ordered.;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
905;Perfect place. Everything is very tasty. We only go to them. And I recommend it to everyone!;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
906;Tasty!;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
907;Very cool cafe! Everything is delicious! Delicious! Extraordinarily delicious!!!;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
908;Kakfe is like a cafe, the posture is not very good.;3;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
909;Tasty, clean, polite, fast);5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
910;  Service:   Dine in     Meal type:   Lunch  ;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
911;  Service:   Dine in     Meal type:   Other  ;3;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
912;Bon Appetit everyone! I come often, the food is very tasty, thanks to the staff;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
913;Oddly enough, the food is delicious, even though it’s a roadside cafe.;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
914; I come to this cafe all the time, delicious food, friendly staff.    Service:   Dine in  ;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
915;Good road cafe, delicious, from poses to cabbage));5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
916;Hello everyone, I want to say that in the white month there is a very warm atmosphere, good service and everything is very tastydon’t drive past, you will be greeted very warmly there;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
917;Everything was delicious, what we ordered at home;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
918;The most delicious poses in Bayandai.;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
919; Sooooo big and tasty pasties, also delicious shawarma.    Service:   Dine in     Meal type:   Lunch  ;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
920;We ate very tasty, had cabbage salad, Olivier salad, beef buhler and chicken pie! Everything is awesome. we took cabbage and pie with us to take away, it’s rare to find such delicious food in a cafe. We go with a smile on our face from them, full and satisfied thanks to them for the quality;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
921;Great cafe very tasty food Much tastier than other nearby establishments The prices are the same as everyone else, everything is very good inside, warm, bright, in the summer there is a summer terrace and there is air conditioning inside In general, I recommend it;5;2 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
922;Пельмени просто космос;5;3 года назад на Yandex;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
923;Chebureks are just super;5;3 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
924;Very tasty, large portions, pleasant staff. Stop by - you won't regret it!;5;3 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
925;The poses here are great. Real ones.;5;3 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
926;Nice cafes;5;3 года назад на Google;https://restaurantguru.ru/Belyy-Mesyats-Bayanday;12
